日期,512890,518800,159941,159952
2020-05-27,0.551,4.046,0.531,1.223
2020-05-28,0.555,4.045,0.53,1.198
2020-05-29,0.548,4.054,0.526,1.179
2020-06-01,0.556,4.086,0.529,1.214
2020-06-02,0.565,4.092,0.532,1.252
2020-06-03,0.565,4.053,0.535,1.241
2020-06-04,0.563,4.014,0.537,1.241
2020-06-05,0.565,4.043,0.531,1.244
2020-06-08,0.563,3.967,0.543,1.257
2020-06-09,0.567,3.99,0.545,1.245
2020-06-10,0.569,4.018,0.548,1.259
2020-06-11,0.568,4.042,0.557,1.275
2020-06-12,0.558,4.051,0.526,1.254
2020-06-15,0.564,4.053,0.528,1.285
2020-06-16,0.561,4.038,0.539,1.305
2020-06-17,0.565,4.038,0.547,1.312
2020-06-18,0.566,4.041,0.549,1.313
2020-06-19,0.571,4.038,0.552,1.312
2020-06-22,0.572,4.086,0.551,1.354
2020-06-23,0.568,4.115,0.552,1.355
2020-06-24,0.566,4.111,0.56,1.384
2020-06-29,0.569,4.118,0.545,1.379
2020-06-30,0.569,4.11,0.548,1.383
2020-07-01,0.573,4.129,0.555,1.424
2020-07-02,0.587,4.114,0.56,1.4
2020-07-03,0.604,4.11,0.567,1.406
2020-07-06,0.613,4.113,0.568,1.434
2020-07-07,0.653,4.11,0.575,1.492
2020-07-08,0.661,4.128,0.571,1.5
2020-07-09,0.652,4.15,0.578,1.54
2020-07-10,0.659,4.144,0.576,1.601
2020-07-13,0.643,4.139,0.586,1.609
2020-07-14,0.66,4.141,0.577,1.688
2020-07-15,0.66,4.149,0.583,1.657
2020-07-16,0.651,4.145,0.58,1.624
2020-07-17,0.641,4.116,0.574,1.532
2020-07-20,0.638,4.112,0.577,1.57
2020-07-21,0.664,4.139,0.59,1.57
2020-07-22,0.663,4.351,0.592,1.574
2020-07-23,0.663,4.258,0.591,1.58
2020-07-24,0.655,4.288,0.578,1.6
2020-07-27,0.64,4.379,0.571,1.53
2020-07-28,0.636,4.514,0.583,1.535
2020-07-29,0.634,4.438,0.574,1.536
2020-07-30,0.646,4.433,0.582,1.61
2020-07-31,0.651,4.398,0.588,1.59
2020-08-03,0.656,4.436,0.592,1.629
2020-08-04,0.673,4.424,0.597,1.662
2020-08-05,0.67,4.517,0.6,1.646
2020-08-06,0.67,4.572,0.6,1.653
2020-08-07,0.669,4.616,0.602,1.624
2020-08-10,0.671,4.523,0.599,1.578
2020-08-11,0.68,4.55,0.601,1.581
2020-08-12,0.675,4.213,0.591,1.555
2020-08-13,0.672,4.261,0.601,1.531
2020-08-14,0.674,4.351,0.605,1.514
2020-08-17,0.684,4.298,0.605,1.553
2020-08-18,0.699,4.425,0.609,1.562
2020-08-19,0.7,4.442,0.612,1.562
2020-08-20,0.693,4.293,0.611,1.506
2020-08-21,0.688,4.294,0.617,1.511
2020-08-24,0.689,4.279,0.627,1.546
2020-08-25,0.695,4.268,0.645,1.557
2020-08-26,0.688,4.282,0.664,1.567
2020-08-27,0.68,4.303,0.66,1.537
2020-08-28,0.677,4.299,0.668,1.556
2020-08-31,0.691,4.352,0.681,1.608
2020-09-01,0.678,4.353,0.696,1.578
2020-09-02,0.681,4.359,0.72,1.599
2020-09-03,0.675,4.302,0.765,1.6
2020-09-04,0.674,4.269,0.723,1.565
2020-09-07,0.67,4.282,0.693,1.58
2020-09-08,0.663,4.267,0.66,1.533
2020-09-09,0.666,4.275,0.651,1.519
2020-09-10,0.659,4.306,0.695,1.478
2020-09-11,0.651,4.31,0.659,1.439
2020-09-14,0.655,4.297,0.658,1.481
2020-09-15,0.653,4.304,0.675,1.494
2020-09-16,0.655,4.298,0.69,1.504
2020-09-17,0.658,4.293,0.665,1.48
2020-09-18,0.663,4.271,0.645,1.48
2020-09-21,0.674,4.302,0.654,1.513
2020-09-22,0.664,4.209,0.643,1.481
2020-09-23,0.659,4.189,0.643,1.488
2020-09-24,0.656,4.112,0.612,1.497
2020-09-25,0.649,4.112,0.615,1.477
2020-09-28,0.649,4.131,0.611,1.486
2020-09-29,0.646,4.155,0.641,1.47
2020-09-30,0.648,4.182,0.648,1.494
2020-10-09,0.652,4.171,0.667,1.522
2020-10-12,0.655,4.22,0.682,1.565
2020-10-13,0.656,4.224,0.688,1.614
2020-10-14,0.667,4.16,0.682,1.617
2020-10-15,0.664,4.149,0.668,1.606
2020-10-16,0.664,4.174,0.658,1.591
2020-10-19,0.671,4.155,0.662,1.591
2020-10-20,0.662,4.16,0.654,1.56
2020-10-21,0.664,4.174,0.657,1.592
2020-10-22,0.662,4.174,0.645,1.56
2020-10-23,0.663,4.151,0.633,1.551
2020-10-26,0.658,4.156,0.625,1.503
2020-10-27,0.656,4.162,0.611,1.512
2020-10-28,0.65,4.174,0.625,1.538
2020-10-29,0.654,4.128,0.604,1.527
2020-10-30,0.66,4.105,0.613,1.568
2020-11-02,0.651,4.111,0.599,1.544
2020-11-03,0.659,4.144,0.604,1.577
2020-11-04,0.663,4.173,0.619,1.593
2020-11-05,0.671,4.153,0.66,1.612
2020-11-06,0.676,4.205,0.641,1.621
2020-11-09,0.683,4.219,0.648,1.597
2020-11-10,0.691,4.149,0.635,1.636
2020-11-11,0.689,4.075,0.616,1.607
2020-11-12,0.69,4.063,0.62,1.568
2020-11-13,0.695,4.081,0.61,1.565
2020-11-16,0.692,4.108,0.62,1.583
2020-11-17,0.707,4.087,0.621,1.574
2020-11-18,0.707,4.075,0.614,1.545
2020-11-19,0.71,4.052,0.607,1.522
2020-11-20,0.703,4.037,0.611,1.535
2020-11-23,0.71,4.045,0.614,1.556
2020-11-24,0.72,3.965,0.612,1.56
2020-11-25,0.715,3.922,0.62,1.555
2020-11-26,0.706,3.907,0.623,1.524
2020-11-27,0.709,3.914,0.621,1.521
2020-11-30,0.716,3.848,0.626,1.526
2020-12-01,0.716,3.82,0.629,1.527
2020-12-02,0.712,3.894,0.632,1.567
2020-12-03,0.714,3.918,0.633,1.56
2020-12-04,0.705,3.946,0.635,1.571
2020-12-07,0.705,3.934,0.634,1.585
2020-12-08,0.695,3.98,0.634,1.586
2020-12-09,0.694,3.991,0.639,1.593
2020-12-10,0.686,3.934,0.627,1.562
2020-12-11,0.684,3.932,0.627,1.58
2020-12-14,0.68,3.93,0.628,1.565
2020-12-15,0.678,3.926,0.63,1.583
2020-12-16,0.676,3.982,0.637,1.605
2020-12-17,0.674,3.99,0.642,1.601
2020-12-18,0.676,4.014,0.642,1.623
2020-12-21,0.682,4.064,0.643,1.618
2020-12-22,0.674,4.054,0.643,1.669
2020-12-23,0.666,4.025,0.64,1.637
2020-12-24,0.665,4.032,0.637,1.646
2020-12-25,0.66,4.029,0.64,1.636
2020-12-28,0.666,4.064,0.64,1.656
2020-12-29,0.662,4.044,0.646,1.65
2020-12-30,0.657,4.035,0.647,1.636
2020-12-31,0.662,4.056,0.65,1.694
2021-01-04,0.666,4.088,0.649,1.726
2021-01-05,0.659,4.12,0.637,1.782
2021-01-06,0.659,4.128,0.637,1.798
2021-01-07,0.667,4.079,0.632,1.81
2021-01-08,0.667,4.086,0.645,1.838
2021-01-11,0.668,3.948,0.651,1.829
2021-01-12,0.663,3.969,0.646,1.785
2021-01-13,0.663,4.002,0.643,1.844
2021-01-14,0.662,3.986,0.645,1.806
2021-01-15,0.66,3.993,0.643,1.791
2021-01-18,0.668,3.926,0.638,1.786
2021-01-19,0.669,3.98,0.643,1.826
2021-01-20,0.676,3.985,0.65,1.79
2021-01-21,0.668,4.0,0.664,1.86
2021-01-22,0.669,4.016,0.668,1.903
2021-01-25,0.659,4.001,0.672,1.951
2021-01-26,0.652,3.989,0.668,1.942
2021-01-27,0.65,3.973,0.676,1.887
2021-01-28,0.651,3.965,0.66,1.872
