日期,159675,159937,159941,159952,510050,512040,512890,513100,518800,518880,588320,588460
2023-01-06,1.013,3.979,0.594,1.402,2.5411466663171005,0.7586619718309858,0.827,0.799,4.1815897201517345,3.97,1.006,1.025
2023-01-09,1.026,4.013,0.601,1.429,2.5617606879465162,0.7622112676056337,0.826,0.805,4.213429235787408,4.016,1.014,1.04
2023-01-10,1.031,4.009,0.603,1.436,2.576752703677001,0.7622112676056337,0.825,0.808,4.209183967035984,4.003,1.025,1.028
2023-01-11,1.045,4.017,0.606,1.45,2.57300469974438,0.756443661971831,0.82,0.81,4.214490552975263,4.017,1.025,1.034
2023-01-12,1.033,4.02,0.615,1.442,2.5833117105590877,0.7595492957746478,0.823,0.817,4.224042407665965,4.013,1.022,1.02
2023-01-13,1.039,4.028,0.618,1.448,2.587996715474864,0.7599929577464788,0.823,0.819,4.224042407665965,4.024,1.022,1.021
2023-01-16,1.048,4.045,0.615,1.462,2.62453975381792,0.7670915492957746,0.83,0.817,4.251636654550215,4.058,1.022,1.022
2023-01-17,1.065,4.055,0.614,1.491,2.665767797076752,0.7706408450704225,0.832,0.816,4.259065874865206,4.07,1.033,1.041
2023-01-18,1.07,4.064,0.616,1.495,2.66014579117782,0.7670915492957746,0.83,0.819,4.269679046743763,4.07,1.04,1.045
2023-01-19,1.069,4.05,0.612,1.492,2.6339097636494726,0.7662042253521126,0.834,0.811,4.255881923301638,4.051,1.03,1.049
2023-01-20,1.081,4.089,0.608,1.517,2.659208790194665,0.7719718309859154,0.837,0.807,4.30045724519158,4.1,1.052,1.068
2023-01-30,1.109,4.095,0.635,1.551,2.7173028511502917,0.7866126760563379,0.848,0.843,4.289844073313023,4.09,1.069,1.08
2023-01-31,1.096,4.093,0.627,1.532,2.670452801992528,0.7768521126760563,0.841,0.835,4.289844073313023,4.087,1.06,1.072
2023-02-01,1.085,4.081,0.632,1.52,2.6479647783968017,0.786169014084507,0.845,0.841,4.280292218622321,4.084,1.059,1.061
2023-02-02,1.111,4.117,0.647,1.539,2.66014579117782,0.7874999999999999,0.85,0.864,4.32062227176084,4.124,1.063,1.071
2023-02-03,1.086,4.072,0.658,1.524,2.629224758733696,0.7919366197183098,0.848,0.873,4.2739243154951865,4.079,1.057,1.068
2023-02-06,1.085,4.027,0.657,1.505,2.5823747095759324,0.787056338028169,0.843,0.87,4.234655579544523,4.021,1.063,1.072
2023-02-07,1.065,4.014,0.655,1.487,2.5748787017106904,0.7826197183098591,0.842,0.867,4.2123679185995515,4.01,1.041,1.063
2023-02-08,1.062,4.008,0.665,1.496,2.576752703677001,0.7901619718309858,0.85,0.878,4.206000015472417,4.01,1.039,1.062
2023-02-09,1.06,4.008,0.656,1.478,2.5636346899128273,0.7843943661971831,0.835,0.871,4.207061332660273,4.01,1.035,1.055
2023-02-10,1.073,3.998,0.651,1.51,2.587996715474864,0.7914929577464789,0.846,0.863,4.195386843593859,3.997,1.044,1.079
2023-02-13,1.064,3.997,0.645,1.495,2.57300469974438,0.7914929577464789,0.85,0.856,4.192202892030292,4.03,1.044,1.06
2023-02-14,1.071,4.005,0.655,1.513,2.6011147292390375,0.7985915492957746,0.854,0.869,4.208122649848129,3.999,1.038,1.065
2023-02-15,1.067,4.015,0.659,1.506,2.6095477380874357,0.8052464788732393,0.857,0.875,4.214490552975263,4.017,1.034,1.072
2023-02-16,1.06,4.002,0.669,1.493,2.59,0.7985915492957746,0.855,0.888,4.193264209218148,3.995,1.028,1.07
2023-02-17,1.047,4.0,0.657,1.471,2.571,0.789,0.851,0.87,4.198,3.999,1.02,1.051
2023-02-20,1.028,4.006,0.652,1.429,2.555,0.79,0.848,0.863,4.202,4.008,1.001,1.029
2023-02-21,1.035,4.008,0.651,1.455,2.623,0.808,0.865,0.865,4.204,4.01,1.007,1.041
2023-02-22,1.025,3.997,0.641,1.445,2.624,0.821,0.872,0.851,4.204,4.011,1.007,1.042
2023-02-23,1.025,4.002,0.644,1.443,2.604,0.82,0.882,0.855,4.204,4.007,1.001,1.042
2023-02-24,1.031,4.011,0.647,1.444,2.599,0.817,0.872,0.86,4.208,4.013,0.999,1.04
2023-02-27,1.018,4.012,0.642,1.423,2.549,0.818,0.876,0.853,4.215,4.02,0.992,1.041
2023-02-28,1.012,4.013,0.646,1.422,2.565,0.817,0.869,0.857,4.212,4.017,0.998,1.036
2023-03-01,1.019,4.026,0.64,1.429,2.57,0.82,0.873,0.85,4.223,4.029,0.992,1.043
2023-03-02,1.022,4.023,0.636,1.433,2.598,0.824,0.881,0.845,4.222,4.02,0.996,1.053
2023-03-03,1.016,4.034,0.638,1.425,2.611,0.827,0.888,0.847,4.232,4.038,0.993,1.046
2023-03-06,1.014,4.06,0.651,1.425,2.605,0.829,0.894,0.865,4.259,4.063,0.99,1.055
2023-03-07,1.02,4.076,0.657,1.425,2.57,0.822,0.895,0.874,4.27,4.072,0.99,1.06
2023-03-08,1.001,4.04,0.651,1.396,2.534,0.812,0.885,0.866,4.234,4.032,0.984,1.052
2023-03-09,0.999,4.028,0.652,1.398,2.524,0.813,0.889,0.866,4.227,4.032,0.981,1.051
2023-03-10,0.997,4.055,0.639,1.393,2.487,0.808,0.889,0.851,4.256,4.059,0.988,1.052
2023-03-13,0.992,4.102,0.634,1.391,2.466,0.795,0.867,0.844,4.309,4.106,0.976,1.055
2023-03-14,0.991,4.124,0.635,1.384,2.492,0.802,0.883,0.846,4.328,4.125,0.971,1.063
2023-03-15,0.985,4.138,0.645,1.386,2.496,0.793,0.881,0.857,4.343,4.14,0.975,1.065
2023-03-16,0.97,4.16,0.65,1.367,2.463,0.798,0.89,0.864,4.366,4.168,0.964,1.06
2023-03-17,0.967,4.18,0.665,1.365,2.472,0.798,0.887,0.884,4.382,4.178,0.962,1.043
2023-03-20,0.959,4.267,0.664,1.351,2.466,0.801,0.896,0.881,4.478,4.269,0.958,1.064
2023-03-21,0.962,4.32,0.663,1.353,2.456,0.795,0.892,0.88,4.53,4.32,0.964,1.067
2023-03-22,0.971,4.232,0.672,1.375,2.48,0.796,0.891,0.893,4.447,4.226,0.968,1.071
2023-03-23,0.966,4.254,0.664,1.37,2.473,0.806,0.895,0.882,4.469,4.259,0.97,1.07
2023-03-24,0.975,4.281,0.67,1.387,2.495,0.812,0.897,0.888,4.485,4.28,1.01,1.096
2023-03-27,0.975,4.27,0.676,1.389,2.481,0.803,0.891,0.897,4.479,4.267,0.982,1.095
2023-03-28,0.98,4.235,0.674,1.407,2.475,0.798,0.88,0.891,4.447,4.233,0.998,1.097
2023-03-29,0.969,4.245,0.673,1.39,2.486,0.799,0.886,0.89,4.465,4.248,0.968,1.079
2023-03-30,0.963,4.237,0.683,1.389,2.466,0.793,0.883,0.902,4.448,4.241,0.975,1.095
2023-03-31,0.974,4.263,0.688,1.402,2.501,0.801,0.883,0.912,4.473,4.262,1.0,1.093
2023-04-03,0.975,4.264,0.693,1.413,2.495,0.804,0.889,0.919,4.454,4.27,0.996,1.107
2023-04-04,0.981,4.255,0.695,1.432,2.501,0.813,0.896,0.921,4.464,4.26,1.005,1.146
2023-04-06,0.975,4.329,0.684,1.416,2.497,0.81,0.902,0.907,4.542,4.329,0.994,1.152
2023-04-07,0.977,4.328,0.69,1.425,2.496,0.807,0.896,0.915,4.545,4.324,0.995,1.165
2023-04-10,0.987,4.308,0.688,1.439,2.52,0.806,0.893,0.914,4.525,4.301,1.038,1.185
2023-04-11,0.99,4.286,0.69,1.434,2.518,0.804,0.892,0.915,4.497,4.283,1.001,1.156
2023-04-12,0.985,4.32,0.686,1.431,2.512,0.808,0.905,0.91,4.536,4.327,0.995,1.145
2023-04-13,0.978,4.336,0.678,1.421,2.489,0.813,0.923,0.899,4.546,4.335,0.998,1.147
2023-04-14,0.975,4.375,0.69,1.418,2.506,0.818,0.923,0.915,4.593,4.382,0.976,1.13
2023-04-17,0.983,4.3,0.689,1.424,2.51,0.821,0.919,0.915,4.52,4.297,0.999,1.16
2023-04-18,0.979,4.303,0.688,1.429,2.561,0.833,0.929,0.914,4.51,4.301,1.03,1.165
2023-04-19,0.981,4.309,0.689,1.427,2.575,0.845,0.932,0.914,4.527,4.314,0.988,1.154
2023-04-20,0.979,4.297,0.688,1.418,2.55,0.838,0.934,0.913,4.509,4.298,0.98,1.155
2023-04-21,0.958,4.308,0.685,1.401,2.534,0.839,0.941,0.91,4.52,4.313,1.007,1.177
2023-04-24,0.943,4.282,0.684,1.373,2.484,0.826,0.929,0.908,4.487,4.29,0.96,1.134
2023-04-25,0.924,4.305,0.684,1.352,2.452,0.822,0.925,0.908,4.518,4.31,0.938,1.109
2023-04-26,0.9,4.323,0.683,1.324,2.448,0.814,0.932,0.907,4.542,4.328,0.915,1.081
2023-04-27,0.921,4.319,0.682,1.348,2.445,0.827,0.935,0.905,4.535,4.322,0.939,1.087
2023-04-28,0.933,4.296,0.696,1.362,2.482,0.822,0.94,0.921,4.516,4.3,0.946,1.086
2023-05-04,0.929,4.407,0.69,1.363,2.496,0.836,0.961,0.916,4.627,4.41,0.936,1.097
2023-05-05,0.919,4.41,0.689,1.348,2.525,0.847,0.988,0.915,4.632,4.416,0.93,1.076
2023-05-08,0.91,4.354,0.7,1.336,2.516,0.856,0.985,0.93,4.591,4.358,0.925,1.063
2023-05-09,0.91,4.365,0.701,1.338,2.554,0.873,1.011,0.931,4.579,4.371,0.925,1.072
2023-05-10,0.897,4.401,0.699,1.323,2.528,0.864,0.995,0.927,4.606,4.393,0.952,1.048
2023-05-11,0.913,4.4,0.709,1.33,2.509,0.851,0.972,0.94,4.614,4.403,0.915,1.046
2023-05-12,0.913,4.383,0.715,1.34,2.491,0.847,0.972,0.947,4.597,4.38,0.95,1.046
2023-05-15,0.902,4.376,0.709,1.328,2.456,0.838,0.959,0.943,4.59,4.382,0.908,1.028
2023-05-16,0.922,4.379,0.714,1.357,2.508,0.832,0.953,0.947,4.597,4.385,0.933,1.052
2023-05-17,0.917,4.35,0.72,1.351,2.497,0.832,0.944,0.954,4.574,4.352,0.943,1.046
2023-05-18,0.917,4.347,0.728,1.354,2.481,0.834,0.949,0.965,4.564,4.347,0.927,1.051
2023-05-19,0.91,4.33,0.748,1.341,2.463,0.832,0.952,0.992,4.54,4.327,0.93,1.051
2023-05-22,0.909,4.345,0.745,1.343,2.458,0.828,0.939,0.985,4.558,4.351,0.946,1.06
2023-05-23,0.91,4.34,0.751,1.342,2.489,0.823,0.941,0.993,4.551,4.339,0.924,1.054
2023-05-24,0.899,4.356,0.742,1.324,2.439,0.819,0.924,0.982,4.563,4.363,0.915,1.035
2023-05-25,0.897,4.322,0.746,1.321,2.399,0.806,0.912,0.987,4.542,4.327,0.911,1.032
2023-05-26,0.9,4.309,0.755,1.322,2.389,0.796,0.905,1.0,4.525,4.317,0.919,1.044
2023-05-29,0.9,4.302,0.777,1.317,2.396,0.803,0.926,1.029,4.521,4.31,0.949,1.066
2023-05-30,0.881,4.312,0.777,1.297,2.377,0.806,0.921,1.032,4.52,4.31,0.914,1.05
2023-05-31,0.881,4.338,0.779,1.304,2.354,0.813,0.928,1.034,4.59,4.341,0.909,1.068
2023-06-01,0.877,4.363,0.775,1.29,2.321,0.801,0.918,1.028,4.579,4.373,0.92,1.07
2023-06-02,0.884,4.378,0.785,1.306,2.346,0.799,0.933,1.041,4.593,4.382,0.914,1.075
2023-06-05,0.896,4.338,0.789,1.32,2.368,0.819,0.93,1.048,4.577,4.33,0.929,1.056
2023-06-06,0.887,4.351,0.792,1.299,2.361,0.818,0.939,1.05,4.564,4.357,0.916,1.055
2023-06-07,0.871,4.362,0.792,1.276,2.359,0.804,0.931,1.05,4.579,4.368,0.896,1.031
2023-06-08,0.864,4.344,0.782,1.256,2.344,0.812,0.941,1.036,4.553,4.341,0.882,1.026
2023-06-09,0.858,4.361,0.788,1.257,2.376,0.819,0.947,1.045,4.574,4.366,0.879,1.019
2023-06-12,0.844,4.364,0.795,1.262,2.38,0.818,0.949,1.055,4.581,4.368,0.882,1.046
2023-06-13,0.865,4.375,0.811,1.274,2.377,0.812,0.938,1.079,4.592,4.383,0.89,1.032
2023-06-14,0.873,4.363,0.818,1.282,2.391,0.81,0.936,1.089,4.584,4.362,0.899,1.049
2023-06-15,0.869,4.339,0.824,1.279,2.396,0.811,0.931,1.093,4.562,4.348,0.897,1.042
2023-06-16,0.898,4.355,0.828,1.323,2.43,0.811,0.935,1.098,4.566,4.36,0.917,1.053
2023-06-19,0.902,4.361,0.826,1.339,2.448,0.819,0.933,1.097,4.574,4.365,0.927,1.06
2023-06-20,0.902,4.363,0.827,1.338,2.415,0.81,0.916,1.096,4.578,4.368,0.928,1.069
2023-06-21,0.9,4.348,0.829,1.335,2.401,0.804,0.911,1.1,4.574,4.36,0.92,1.07
2023-06-26,0.877,4.349,0.823,1.296,2.366,0.801,0.898,1.091,4.563,4.353,0.904,1.035
2023-06-27,0.876,4.35,0.812,1.294,2.352,0.791,0.887,1.077,4.572,4.358,0.903,1.028
2023-06-28,0.877,4.323,0.821,1.296,2.361,0.799,0.905,1.088,4.544,4.33,0.893,1.035
2023-06-29,0.87,4.332,0.829,1.287,2.372,0.812,0.91,1.098,4.541,4.335,0.891,1.026
2023-06-30,0.875,4.339,0.829,1.288,2.36,0.812,0.906,1.099,4.561,4.35,0.896,1.023
2023-07-03,0.889,4.356,0.84,1.314,2.374,0.823,0.912,1.116,4.57,4.364,0.913,1.027
2023-07-04,0.898,4.355,0.84,1.319,2.406,0.829,0.922,1.114,4.568,4.358,0.906,1.027
2023-07-05,0.899,4.36,0.838,1.32,2.406,0.827,0.921,1.112,4.572,4.366,0.907,1.03
2023-07-06,0.889,4.365,0.841,1.305,2.388,0.822,0.919,1.115,4.575,4.365,0.908,1.022
2023-07-07,0.883,4.365,0.835,1.293,2.37,0.813,0.913,1.106,4.556,4.345,0.895,1.018
2023-07-10,0.883,4.36,0.83,1.288,2.377,0.821,0.922,1.101,4.575,4.367,0.886,1.012
2023-07-11,0.896,4.364,0.831,1.304,2.389,0.822,0.92,1.1,4.578,4.37,0.899,1.014
2023-07-12,0.89,4.371,0.834,1.311,2.398,0.824,0.922,1.104,4.584,4.375,0.904,1.018
2023-07-13,0.885,4.395,0.841,1.305,2.408,0.82,0.924,1.113,4.61,4.407,0.901,1.007
2023-07-14,0.898,4.397,0.855,1.324,2.44,0.829,0.934,1.129,4.622,4.399,0.903,1.012
2023-07-17,0.89,4.388,0.85,1.312,2.429,0.83,0.935,1.126,4.606,4.394,0.896,1.006
2023-07-19,0.882,4.46,0.872,1.29,2.401,0.827,0.929,1.153,4.678,4.463,0.891,0.998
2023-07-20,0.877,4.471,0.87,1.289,2.419,0.829,0.938,1.152,4.692,4.477,0.883,0.991
2023-07-21,0.866,4.445,0.849,1.275,2.404,0.823,0.927,1.124,4.666,4.443,0.878,0.976
2023-07-24,0.867,4.437,0.849,1.277,2.394,0.825,0.931,1.124,4.66,4.45,0.872,0.966
2023-07-25,0.866,4.424,0.852,1.286,2.435,0.823,0.935,1.131,4.643,4.426,0.874,0.971
2023-07-26,0.875,4.424,0.855,1.295,2.476,0.842,0.947,1.13,4.638,4.425,0.877,0.976
2023-07-27,0.876,4.435,0.855,1.3,2.482,0.844,0.945,1.131,4.655,4.439,0.88,0.973
2023-07-28,0.871,4.417,0.856,1.29,2.463,0.84,0.946,1.133,4.635,4.421,0.88,0.961
2023-07-31,0.881,4.406,0.867,1.315,2.572,0.857,0.966,1.146,4.622,4.408,0.893,0.973
2023-08-01,0.889,4.414,0.869,1.325,2.553,0.856,0.969,1.151,4.634,4.423,0.887,0.982
2023-08-02,0.883,4.41,0.866,1.314,2.544,0.865,0.97,1.149,4.635,4.414,0.89,0.973
2023-08-03,0.879,4.409,0.847,1.31,2.522,0.846,0.958,1.121,4.625,4.41,0.891,0.973
2023-08-04,0.892,4.39,0.845,1.341,2.574,0.852,0.968,1.121,4.607,4.389,0.898,0.977
2023-08-07,0.896,4.41,0.844,1.336,2.537,0.848,0.962,1.121,4.624,4.416,0.902,0.981
2023-08-08,0.888,4.405,0.847,1.324,2.531,0.836,0.952,1.123,4.624,4.41,0.89,0.978
2023-08-09,0.882,4.404,0.844,1.317,2.526,0.836,0.955,1.119,4.624,4.412,0.89,0.974
2023-08-10,0.887,4.395,0.834,1.318,2.53,0.836,0.951,1.107,4.605,4.395,0.89,0.965
2023-08-11,0.889,4.393,0.836,1.326,2.532,0.839,0.951,1.111,4.607,4.401,0.886,0.965
2023-08-14,0.872,4.408,0.832,1.29,2.441,0.828,0.932,1.104,4.625,4.415,0.872,0.945
2023-08-15,0.86,4.414,0.844,1.283,2.446,0.826,0.938,1.119,4.626,4.421,0.862,0.937
2023-08-16,0.856,4.422,0.839,1.265,2.434,0.826,0.942,1.113,4.644,4.433,0.855,0.919
2023-08-17,0.851,4.42,0.828,1.26,2.42,0.829,0.935,1.098,4.643,4.422,0.843,0.9
2023-08-18,0.856,4.416,0.817,1.269,2.436,0.829,0.937,1.086,4.633,4.417,0.85,0.915
2023-08-21,0.841,4.414,0.818,1.255,2.403,0.821,0.936,1.084,4.632,4.422,0.841,0.906
2023-08-22,0.834,4.428,0.828,1.237,2.381,0.813,0.93,1.098,4.647,4.434,0.831,0.893
2023-08-23,0.827,4.43,0.832,1.233,2.385,0.808,0.936,1.104,4.652,4.44,0.841,0.902
2023-08-24,0.817,4.449,0.85,1.211,2.365,0.805,0.941,1.127,4.668,4.461,0.805,0.88
2023-08-25,0.815,4.452,0.826,1.218,2.371,0.804,0.932,1.097,4.669,4.452,0.813,0.88
2023-08-28,0.88,4.419,0.829,1.273,2.532,0.843,0.97,1.102,4.658,4.438,0.838,0.925
2023-08-29,0.822,4.449,0.841,1.217,2.416,0.815,0.945,1.113,4.675,4.459,0.819,0.881
2023-08-30,0.84,4.467,0.858,1.255,2.436,0.827,0.947,1.135,4.694,4.477,0.852,0.95
2023-08-31,0.841,4.481,0.861,1.251,2.426,0.827,0.937,1.141,4.703,4.488,0.851,0.943
2023-09-01,0.835,4.473,0.859,1.247,2.427,0.816,0.932,1.138,4.685,4.472,0.857,0.955
2023-09-04,0.846,4.494,0.86,1.249,2.459,0.837,0.938,1.14,4.708,4.491,0.844,0.961
2023-09-05,0.839,4.498,0.861,1.253,2.475,0.842,0.955,1.141,4.717,4.501,0.857,0.952
2023-09-06,0.839,4.502,0.866,1.246,2.457,0.832,0.946,1.146,4.729,4.504,0.851,0.947
2023-09-07,0.838,4.5,0.858,1.242,2.457,0.836,0.945,1.137,4.722,4.505,0.849,0.949
2023-09-08,0.823,4.521,0.854,1.215,2.429,0.823,0.941,1.131,4.742,4.531,0.836,0.913
2023-09-11,0.82,4.525,0.857,1.214,2.422,0.82,0.937,1.136,4.751,4.534,0.822,0.928
2023-09-12,0.827,4.533,0.86,1.22,2.436,0.832,0.944,1.141,4.753,4.542,0.822,0.929
2023-09-13,0.825,4.541,0.851,1.214,2.434,0.834,0.941,1.128,4.763,4.546,0.82,0.926
2023-09-14,0.814,4.555,0.855,1.198,2.43,0.835,0.945,1.133,4.786,4.566,0.81,0.916
2023-09-15,0.81,4.63,0.862,1.193,2.441,0.842,0.951,1.145,4.861,4.636,0.806,0.907
2023-09-18,0.806,4.551,0.847,1.185,2.417,0.841,0.948,1.124,4.774,4.545,0.803,0.906
2023-09-19,0.811,4.539,0.85,1.196,2.434,0.838,0.949,1.126,4.748,4.536,0.8,0.901
2023-09-20,0.803,4.571,0.846,1.183,2.432,0.846,0.954,1.122,4.791,4.574,0.798,0.89
2023-09-21,0.801,4.59,0.833,1.174,2.416,0.839,0.958,1.105,4.816,4.594,0.791,0.887
2023-09-22,0.79,4.576,0.818,1.161,2.396,0.831,0.95,1.085,4.807,4.587,0.794,0.885
2023-09-25,0.803,4.555,0.821,1.188,2.453,0.841,0.959,1.089,4.784,4.555,0.801,0.903
2023-09-26,0.805,4.573,0.823,1.186,2.433,0.839,0.958,1.092,4.807,4.58,0.803,0.899
2023-09-27,0.801,4.569,0.812,1.177,2.417,0.835,0.955,1.078,4.795,4.565,0.798,0.903
2023-09-28,0.808,4.485,0.819,1.191,2.435,0.84,0.953,1.085,4.688,4.463,0.806,0.912
2023-10-09,0.811,4.413,0.828,1.187,2.404,0.843,0.948,1.099,4.638,4.4,0.806,0.921
2023-10-10,0.818,4.405,0.837,1.186,2.411,0.835,0.95,1.109,4.618,4.4,0.82,0.919
2023-10-11,0.813,4.347,0.843,1.182,2.399,0.824,0.939,1.116,4.559,4.352,0.8,0.913
2023-10-12,0.821,4.357,0.854,1.195,2.418,0.821,0.94,1.129,4.59,4.368,0.82,0.928
2023-10-13,0.822,4.376,0.848,1.188,2.399,0.824,0.941,1.122,4.594,4.385,0.814,0.922
2023-10-16,0.821,4.47,0.84,1.181,2.394,0.826,0.946,1.112,4.693,4.479,0.806,0.918
2023-10-17,0.798,4.47,0.846,1.161,2.374,0.823,0.95,1.12,4.688,4.476,0.796,0.905
2023-10-18,0.8,4.491,0.842,1.16,2.376,0.821,0.957,1.115,4.718,4.5,0.797,0.912
2023-10-19,0.788,4.55,0.832,1.14,2.356,0.806,0.948,1.104,4.772,4.549,0.79,0.897
2023-10-20,0.775,4.585,0.82,1.13,2.29,0.797,0.928,1.086,4.807,4.591,0.784,0.899
2023-10-23,0.773,4.574,0.813,1.11,2.281,0.788,0.927,1.076,4.805,4.57,0.782,0.889
2023-10-24,0.766,4.569,0.815,1.108,2.273,0.771,0.916,1.081,4.796,4.574,0.762,0.872
2023-10-25,0.771,4.564,0.82,1.12,2.301,0.789,0.925,1.088,4.795,4.568,0.77,0.885
2023-10-26,0.764,4.579,0.794,1.099,2.278,0.787,0.927,1.053,4.804,4.584,0.755,0.874
2023-10-27,0.77,4.583,0.79,1.106,2.289,0.792,0.933,1.047,4.813,4.59,0.756,0.878
2023-10-30,0.79,4.626,0.795,1.14,2.311,0.807,0.935,1.053,4.855,4.635,0.786,0.887
2023-10-31,0.809,4.61,0.797,1.169,2.313,0.807,0.92,1.057,4.84,4.617,0.797,0.907
2023-11-01,0.804,4.597,0.8,1.168,2.354,0.809,0.922,1.061,4.817,4.596,0.799,0.902
2023-11-02,0.803,4.602,0.822,1.162,2.329,0.8,0.922,1.09,4.832,4.617,0.794,0.901
2023-11-03,0.795,4.598,0.831,1.15,2.323,0.797,0.924,1.102,4.832,4.605,0.792,0.887
2023-11-06,0.809,4.6,0.838,1.175,2.354,0.804,0.92,1.11,4.834,4.607,0.803,0.912
2023-11-07,0.823,4.578,0.839,1.206,2.354,0.811,0.916,1.112,4.796,4.573,0.82,0.917
2023-11-08,0.823,4.56,0.847,1.195,2.341,0.803,0.918,1.122,4.791,4.561,0.824,0.923
2023-11-09,0.823,4.528,0.848,1.196,2.333,0.805,0.918,1.123,4.753,4.534,0.83,0.935
2023-11-10,0.818,4.54,0.844,1.194,2.331,0.809,0.92,1.117,4.76,4.543,0.817,0.923
2023-11-13,0.818,4.528,0.86,1.192,2.32,0.815,0.916,1.14,4.744,4.523,0.817,0.928
2023-11-14,0.82,4.541,0.861,1.19,2.314,0.813,0.919,1.14,4.762,4.55,0.821,0.93
2023-11-15,0.827,4.565,0.878,1.199,2.326,0.817,0.922,1.166,4.782,4.563,0.827,0.948
2023-11-16,0.821,4.559,0.875,1.191,2.327,0.818,0.925,1.159,4.789,4.566,0.815,0.937
2023-11-17,0.807,4.57,0.874,1.167,2.299,0.816,0.925,1.16,4.802,4.578,0.806,0.921
2023-11-20,0.815,4.548,0.871,1.175,2.298,0.826,0.925,1.154,4.763,4.547,0.798,0.927
2023-11-21,0.819,4.516,0.875,1.181,2.313,0.829,0.927,1.159,4.738,4.516,0.817,0.93
2023-11-22,0.811,4.519,0.865,1.171,2.311,0.828,0.928,1.148,4.739,4.523,0.806,0.919
2023-11-23,0.8,4.496,0.873,1.155,2.296,0.829,0.926,1.158,4.718,4.498,0.797,0.903
2023-11-24,0.805,4.488,0.872,1.161,2.301,0.833,0.932,1.157,4.715,4.494,0.795,0.91
2023-11-27,0.796,4.52,0.869,1.146,2.291,0.841,0.931,1.151,4.744,4.531,0.79,0.896
2023-11-29,0.799,4.59,0.87,1.145,2.272,0.838,0.926,1.155,4.816,4.6,0.795,0.907
2023-11-30,0.792,4.59,0.873,1.136,2.258,0.835,0.917,1.156,4.819,4.596,0.789,0.899
2023-12-01,0.794,4.586,0.866,1.139,2.265,0.839,0.92,1.148,4.814,4.589,0.79,0.9
2023-12-04,0.798,4.666,0.867,1.141,2.253,0.844,0.928,1.148,4.988,4.668,0.794,0.908
2023-12-05,0.787,4.58,0.861,1.127,2.227,0.844,0.927,1.141,4.808,4.58,0.784,0.898
2023-12-06,0.774,4.566,0.869,1.106,2.18,0.829,0.912,1.152,4.791,4.575,0.769,0.886
2023-12-07,0.781,4.577,0.861,1.112,2.178,0.834,0.911,1.143,4.808,4.585,0.771,0.891
2023-12-08,0.78,4.58,0.872,1.113,2.173,0.825,0.912,1.156,4.805,4.586,0.772,0.895
2023-12-11,0.778,4.552,0.88,1.116,2.165,0.82,0.909,1.164,4.772,4.547,0.781,0.909
2023-12-12,0.792,4.542,0.891,1.133,2.183,0.834,0.921,1.177,4.759,4.543,0.789,0.923
2023-12-13,0.788,4.521,0.898,1.122,2.195,0.838,0.922,1.188,4.751,4.533,0.782,0.915
2023-12-14,0.779,4.585,0.909,1.115,2.169,0.83,0.919,1.202,4.812,4.59,0.785,0.907
2023-12-15,0.778,4.591,0.902,1.103,2.156,0.83,0.917,1.193,4.815,4.59,0.775,0.904
2023-12-18,0.765,4.587,0.905,1.089,2.135,0.828,0.91,1.198,4.801,4.575,0.764,0.891
2023-12-19,0.759,4.579,0.911,1.076,2.145,0.816,0.912,1.208,4.809,4.584,0.761,0.882
2023-12-20,0.761,4.594,0.915,1.082,2.156,0.819,0.91,1.213,4.817,4.596,0.762,0.89
2023-12-21,0.749,4.595,0.903,1.063,2.128,0.814,0.908,1.2,4.819,4.595,0.748,0.874
2023-12-22,0.754,4.62,0.908,1.083,2.162,0.82,0.904,1.206,4.843,4.626,0.762,0.889
2023-12-25,0.748,4.626,0.909,1.08,2.171,0.817,0.908,1.21,4.853,4.631,0.766,0.883
2023-12-26,0.752,4.629,0.911,1.084,2.173,0.813,0.906,1.21,4.864,4.638,0.761,0.877
2023-12-27,0.747,4.643,0.917,1.071,2.164,0.807,0.904,1.218,4.881,4.65,0.759,0.861
2023-12-28,0.75,4.673,0.919,1.07,2.165,0.813,0.913,1.221,4.904,4.681,0.762,0.866
2023-12-29,0.772,4.635,0.912,1.112,2.215,0.825,0.909,1.212,4.866,4.638,0.783,0.888
2024-01-02,0.785,4.641,0.911,1.117,2.221,0.833,0.913,1.21,4.867,4.643,0.787,0.891
2024-01-03,0.771,4.656,0.897,1.095,2.189,0.832,0.922,1.193,4.89,4.658,0.778,0.877
2024-01-04,0.77,4.637,0.889,1.085,2.196,0.835,0.936,1.182,4.863,4.64,0.762,0.861
2024-01-05,0.759,4.657,0.888,1.063,2.173,0.838,0.949,1.179,4.882,4.659,0.759,0.857
2024-01-08,0.741,4.652,0.889,1.048,2.165,0.835,0.943,1.18,4.883,4.663,0.737,0.841
2024-01-09,0.732,4.645,0.905,1.035,2.146,0.824,0.935,1.203,4.878,4.651,0.731,0.819
2024-01-10,0.731,4.637,0.913,1.033,2.14,0.827,0.941,1.213,4.873,4.647,0.729,0.815
2024-01-11,0.731,4.624,0.919,1.032,2.134,0.825,0.936,1.221,4.855,4.632,0.727,0.812
2024-01-12,0.748,4.628,0.918,1.048,2.133,0.826,0.928,1.218,4.866,4.637,0.729,0.822
2024-01-15,0.744,4.652,0.919,1.036,2.128,0.833,0.935,1.221,4.882,4.664,0.724,0.814
