日期,159915,159941,159952,510310,512890,513100,518800
2023-06-26,2.14,0.823,1.296,3.44,0.898,1.091,4.563
2023-06-27,2.133,0.812,1.294,3.406,0.887,1.077,4.572
2023-06-28,2.134,0.821,1.296,3.434,0.905,1.088,4.544
2023-06-29,2.121,0.829,1.287,3.434,0.91,1.098,4.541
2023-06-30,2.126,0.829,1.288,3.418,0.906,1.099,4.561
2023-07-03,2.168,0.84,1.314,3.454,0.912,1.116,4.57
2023-07-04,2.169,0.84,1.319,3.476,0.922,1.114,4.568
2023-07-05,2.176,0.838,1.32,3.492,0.921,1.112,4.572
2023-07-06,2.15,0.841,1.305,3.46,0.919,1.115,4.575
2023-07-07,2.13,0.835,1.293,3.434,0.913,1.106,4.556
2023-07-10,2.127,0.83,1.288,3.446,0.922,1.101,4.575
2023-07-11,2.147,0.831,1.304,3.45,0.92,1.1,4.578
2023-07-12,2.162,0.834,1.311,3.476,0.922,1.104,4.584
2023-07-13,2.151,0.841,1.305,3.468,0.924,1.113,4.61
2023-07-14,2.184,0.855,1.324,3.52,0.934,1.129,4.622
2023-07-17,2.163,0.85,1.312,3.504,0.935,1.126,4.606
2023-07-18,2.155,,,3.486,,1.14,
2023-07-19,2.145,0.872,1.29,3.48,0.929,1.153,4.678
2023-07-20,2.129,0.87,1.289,3.48,0.938,1.152,4.692
2023-07-21,2.1,0.849,1.275,3.45,0.927,1.124,4.666
2023-07-24,2.1,0.849,1.277,3.448,0.931,1.124,4.66
2023-07-25,2.123,0.852,1.286,3.48,0.935,1.131,4.643
2023-07-26,2.13,0.855,1.295,3.538,0.947,1.13,4.638
2023-07-27,2.14,0.855,1.3,3.54,0.945,1.131,4.655
2023-07-28,2.12,0.856,1.29,3.516,0.946,1.133,4.635
2023-07-31,2.172,0.867,1.315,3.644,0.966,1.146,4.622
2023-08-01,2.18,0.869,1.325,3.63,0.969,1.151,4.634
2023-08-02,2.166,0.866,1.314,3.616,0.97,1.149,4.635
2023-08-03,2.158,0.847,1.31,3.588,0.958,1.121,4.625
2023-08-04,2.21,0.845,1.341,3.654,0.968,1.121,4.607
2023-08-07,2.198,0.844,1.336,3.632,0.962,1.121,4.624
2023-08-08,2.183,0.847,1.324,3.6,0.952,1.123,4.624
2023-08-09,2.17,0.844,1.317,3.598,0.955,1.119,4.624
2023-08-10,2.173,0.834,1.318,3.596,0.951,1.107,4.605
2023-08-11,2.187,0.836,1.326,3.608,0.951,1.111,4.607
2023-08-14,2.112,0.832,1.29,3.47,0.932,1.104,4.625
2023-08-15,2.112,0.844,1.283,3.486,0.938,1.119,4.626
2023-08-16,2.085,0.839,1.265,3.474,0.942,1.113,4.644
2023-08-17,2.078,0.828,1.26,3.44,0.935,1.098,4.643
2023-08-18,2.09,0.817,1.269,3.462,0.937,1.086,4.633
2023-08-21,2.061,0.818,1.255,3.41,0.936,1.084,4.632
2023-08-22,2.043,0.828,1.237,3.376,0.93,1.098,4.647
